4, chevrolet, 2018, 6654.0, 27700
6, chevrolet, 2010, 149050.0, 7300
8, chevrolet, 2018, 9371.0, 14600
12, chevrolet, 2018, 22909.0, 31900
22, chevrolet, 2015, 61578.0, 15000
32, chevrolet, 1973, 46226.0, 29800
37, chevrolet, 2018, 2430.0, 19200
42, chevrolet, 2018, 30442.0, 30500
47, chevrolet, 2017, 18414.0, 19000
62, chevrolet, 2017, 52435.0, 17800
67, chevrolet, 2017, 35200.0, 18600
82, chevrolet, 2017, 28395.0, 18300
87, chevrolet, 2017, 12783.0, 14900
98, chevrolet, 2017, 24993.0, 26502
107, chevrolet, 2017, 19117.0, 18003
113, chevrolet, 2017, 31923.0, 34002
116, chevrolet, 2017, 33791.0, 20802
119, chevrolet, 2017, 14158.0, 24802
124, chevrolet, 2017, 47357.0, 23505
127, chevrolet, 2018, 16105.0, 53000
130, chevrolet, 2017, 55222.0, 26414
132, chevrolet, 2017, 39687.0, 19405
135, chevrolet, 2017, 51293.0, 24005
138, chevrolet, 2017, 46091.0, 32012
142, chevrolet, 2017, 19845.0, 31802
145, chevrolet, 2017, 31234.0, 28402
150, chevrolet, 2016, 93493.0, 20000
153, chevrolet, 2015, 45787.0, 37000
156, chevrolet, 2011, 76326.0, 31200
174, chevrolet, 2016, 33624.0, 24502
177, chevrolet, 2016, 28844.0, 27305
180, chevrolet, 2016, 58303.0, 25502
182, chevrolet, 2009, 261648.0, 3800
183, chevrolet, 2016, 33045.0, 24502
189, chevrolet, 2016, 18006.0, 24503
192, chevrolet, 2016, 44116.0, 21003
195, chevrolet, 2016, 32058.0, 32001
198, chevrolet, 2016, 33928.0, 31009
201, chevrolet, 2016, 71809.0, 31002
204, chevrolet, 2018, 42090.0, 6000
206, chevrolet, 2020, 7232.0, 25
210, chevrolet, 2020, 13826.0, 22500
213, chevrolet, 2020, 16545.0, 15500
216, chevrolet, 2020, 13303.0, 45500
219, chevrolet, 2020, 13679.0, 45500
222, chevrolet, 2020, 18221.0, 16300
225, chevrolet, 2020, 13885.0, 45500
228, chevrolet, 2013, 56479.0, 10200
231, chevrolet, 2014, 173469.0, 10200
237, chevrolet, 2018, 57604.0, 43500
240, chevrolet, 2018, 11135.0, 38500
243, chevrolet, 2018, 56007.0, 43500
246, chevrolet, 2018, 18020.0, 16500
249, chevrolet, 2017, 36421.0, 13700
252, chevrolet, 2017, 28013.0, 14200
255, chevrolet, 2016, 43176.0, 30851
258, chevrolet, 2017, 110489.0, 7600
261, chevrolet, 2018, 52521.0, 33000
266, chevrolet, 2019, 15780.0, 17100
269, chevrolet, 2019, 9706.0, 22600
272, chevrolet, 2019, 6075.0, 22700
275, chevrolet, 2013, 167600.0, 10300
278, chevrolet, 2019, 27601.0, 18900
281, chevrolet, 2019, 25809.0, 18300
293, chevrolet, 1998, 258631.0, 0
300, chevrolet, 2011, 47269.0, 1800
301, chevrolet, 2008, 172102.0, 50
309, chevrolet, 2004, 0.0, 0
310, chevrolet, 2003, 194673.0, 0
311, chevrolet, 2008, 325611.0, 7320
318, chevrolet, 2009, 117059.0, 0
319, chevrolet, 2010, 149189.0, 25
327, chevrolet, 2011, 105244.0, 25
335, chevrolet, 2014, 87673.0, 225
336, chevrolet, 2018, 42941.0, 26900
344, chevrolet, 2010, 137422.0, 0
351, chevrolet, 2008, 159266.0, 0
359, chevrolet, 2008, 130623.0, 25
367, chevrolet, 2004, 308451.0, 2725
383, chevrolet, 2007, 194903.0, 25
410, chevrolet, 1995, 274706.0, 0
430, chevrolet, 2008, 123515.0, 450
432, chevrolet, 2011, 88359.0, 4320
443, chevrolet, 2008, 270080.0, 0
455, chevrolet, 2006, 268040.0, 0
466, chevrolet, 2007, 267834.0, 25
468, chevrolet, 2011, 92476.0, 10440
479, chevrolet, 2011, 88287.0, 2300
480, chevrolet, 2011, 105486.0, 4310
492, chevrolet, 2006, 165327.0, 25
493, chevrolet, 2006, 118009.0, 4200
494, chevrolet, 2011, 114547.0, 8430
506, chevrolet, 2012, 134938.0, 0
507, chevrolet, 2005, 135675.0, 1000
518, chevrolet, 2008, 172102.0, 50
519, chevrolet, 2004, 173321.0, 5100
530, chevrolet, 2003, 194673.0, 0
531, chevrolet, 2003, 507985.0, 2000
541, chevrolet, 2010, 149189.0, 25
542, chevrolet, 2001, 149543.0, 1200
543, chevrolet, 2010, 69622.0, 6470
553, chevrolet, 2017, 50408.0, 13200
555, chevrolet, 2017, 53273.0, 7200
557, chevrolet, 2017, 85315.0, 11200
559, chevrolet, 2017, 76211.0, 11900
561, chevrolet, 2017, 79965.0, 11200
563, chevrolet, 2017, 62739.0, 13200
565, chevrolet, 2017, 58932.0, 12700
567, chevrolet, 2017, 60733.0, 12700
569, chevrolet, 2018, 53194.0, 13500
571, chevrolet, 2016, 34454.0, 14700
573, chevrolet, 2015, 83279.0, 4500
575, chevrolet, 2015, 107971.0, 8000
577, chevrolet, 2015, 94150.0, 7700
579, chevrolet, 2015, 80711.0, 7200
581, chevrolet, 2013, 119981.0, 4500
583, chevrolet, 2013, 66079.0, 1500
585, chevrolet, 2019, 7654.0, 10200
587, chevrolet, 2019, 11564.0, 14000
589, chevrolet, 2016, 86541.0, 8000
591, chevrolet, 2015, 29937.0, 36900
593, chevrolet, 2015, 58504.0, 10950
633, chevrolet, 2017, 35664.0, 17700
634, chevrolet, 2017, 12780.0, 28000
635, chevrolet, 2017, 38458.0, 14000
636, chevrolet, 2017, 34420.0, 21700
637, chevrolet, 2017, 46497.0, 13500
638, chevrolet, 2017, 21268.0, 35500
639, chevrolet, 2017, 31029.0, 29500
640, chevrolet, 2017, 40878.0, 25300
641, chevrolet, 2016, 20270.0, 21500
642, chevrolet, 2016, 32984.0, 25900
643, chevrolet, 2016, 75506.0, 35300
644, chevrolet, 2016, 39951.0, 13500
645, chevrolet, 2016, 19403.0, 62000
646, chevrolet, 2016, 4445.0, 46000
647, chevrolet, 2016, 67527.0, 9000
648, chevrolet, 2016, 33588.0, 25900
649, chevrolet, 2016, 10103.0, 25800
650, chevrolet, 2016, 26474.0, 17000
651, chevrolet, 2016, 40253.0, 12800
652, chevrolet, 2016, 39624.0, 47400
653, chevrolet, 2016, 48705.0, 24400
654, chevrolet, 2016, 19659.0, 17100
655, chevrolet, 2015, 91299.0, 7400
656, chevrolet, 2015, 81614.0, 33100
657, chevrolet, 2020, 179.0, 22000
658, chevrolet, 2019, 5523.0, 35000
659, chevrolet, 2019, 29841.0, 16500
660, chevrolet, 2019, 8516.0, 35300
661, chevrolet, 2018, 42941.0, 26900
662, chevrolet, 2017, 27498.0, 11600
663, chevrolet, 2017, 31141.0, 28100
664, chevrolet, 2017, 20784.0, 27700
665, chevrolet, 2017, 52667.0, 17700
666, chevrolet, 2017, 26003.0, 16600
667, chevrolet, 2016, 4266.0, 63200
668, chevrolet, 2015, 32332.0, 36800
669, chevrolet, 2018, 44333.0, 19500
670, chevrolet, 2019, 36198.0, 38800
671, chevrolet, 2019, 33331.0, 37500
672, chevrolet, 2019, 43082.0, 35000
673, chevrolet, 2019, 24561.0, 31100
674, chevrolet, 2019, 13485.0, 22600
675, chevrolet, 2019, 15524.0, 22400
676, chevrolet, 2019, 8996.0, 22700
677, chevrolet, 2019, 47282.0, 13700
678, chevrolet, 2019, 34470.0, 37100
679, chevrolet, 2018, 87264.0, 18500
680, chevrolet, 2017, 114344.0, 18300
681, chevrolet, 2017, 111635.0, 19000
682, chevrolet, 2017, 103955.0, 18500
683, chevrolet, 2016, 66640.0, 22500
684, chevrolet, 2014, 122018.0, 14500
685, chevrolet, 2018, 46915.0, 32800
686, chevrolet, 2018, 53599.0, 12300
687, chevrolet, 2018, 41672.0, 19600
688, chevrolet, 2018, 36047.0, 13600
689, chevrolet, 2018, 42561.0, 7200
690, chevrolet, 2018, 40345.0, 19900
691, chevrolet, 2018, 41751.0, 13000
692, chevrolet, 2016, 27593.0, 19700
693, chevrolet, 2017, 24009.0, 9400
694, chevrolet, 2017, 85697.0, 23800
695, chevrolet, 2019, 25223.0, 17700
696, chevrolet, 2015, 27927.0, 17000
697, chevrolet, 2014, 135127.0, 14000
698, chevrolet, 2018, 55532.0, 32100
699, chevrolet, 2019, 72172.0, 33100
700, chevrolet, 2018, 57751.0, 31600
701, chevrolet, 2013, 96314.0, 5100
702, chevrolet, 2013, 89152.0, 4100
703, chevrolet, 2014, 114660.0, 7200
704, chevrolet, 2014, 177322.0, 12800
705, chevrolet, 2019, 36423.0, 46800
706, chevrolet, 2019, 23759.0, 21800
707, chevrolet, 2013, 120667.0, 3000
708, chevrolet, 2017, 65344.0, 22500
709, chevrolet, 2018, 51347.0, 35300
710, chevrolet, 2017, 52322.0, 16500
711, chevrolet, 2017, 67620.0, 33000
712, chevrolet, 2017, 59965.0, 31500
713, chevrolet, 2017, 28739.0, 34500
714, chevrolet, 2016, 77429.0, 8000
715, chevrolet, 2017, 20847.0, 25000
716, chevrolet, 2016, 44280.0, 10700
717, chevrolet, 2016, 86031.0, 13400
718, chevrolet, 2019, 7622.0, 16500
719, chevrolet, 2019, 8067.0, 34000
720, chevrolet, 2018, 16502.0, 14100
721, chevrolet, 2019, 20681.0, 38600
722, chevrolet, 2016, 54655.0, 9100
723, chevrolet, 2016, 57825.0, 8600
724, chevrolet, 2016, 58856.0, 22000
725, chevrolet, 2015, 85072.0, 8900
726, chevrolet, 2015, 79506.0, 15500
727, chevrolet, 2015, 85301.0, 3300
728, chevrolet, 2015, 69377.0, 29000
729, chevrolet, 2020, 15577.0, 17300
730, chevrolet, 2020, 23470.0, 30500
731, chevrolet, 2020, 18715.0, 25000
732, chevrolet, 2012, 61258.0, 2800
733, chevrolet, 2012, 131791.0, 3300
734, chevrolet, 2019, 35705.0, 36400
735, chevrolet, 2019, 48982.0, 34800
736, chevrolet, 2019, 33745.0, 20700
737, chevrolet, 2019, 42267.0, 32200
738, chevrolet, 2019, 46863.0, 35300
739, chevrolet, 2019, 36443.0, 33500
740, chevrolet, 2019, 14939.0, 13700
741, chevrolet, 2019, 22026.0, 15900
742, chevrolet, 2019, 38278.0, 33200
743, chevrolet, 2019, 46149.0, 35500
744, chevrolet, 2018, 48427.0, 29800
745, chevrolet, 2018, 48807.0, 29800
746, chevrolet, 2018, 52618.0, 29500
747, chevrolet, 2018, 46494.0, 30300
748, chevrolet, 2018, 56296.0, 24300
749, chevrolet, 2017, 33909.0, 29800
750, chevrolet, 2017, 33028.0, 29800
751, chevrolet, 2016, 44653.0, 27500
752, chevrolet, 2017, 80516.0, 10800
753, chevrolet, 2017, 105151.0, 11500
754, chevrolet, 2017, 78368.0, 10400
755, chevrolet, 2018, 78956.0, 11400
756, chevrolet, 2018, 88564.0, 11400
757, chevrolet, 2015, 78800.0, 8000
758, chevrolet, 2012, 111856.0, 3000
759, chevrolet, 2015, 80946.0, 25000
760, chevrolet, 2017, 83168.0, 12300
761, chevrolet, 2017, 58606.0, 14100
762, chevrolet, 2014, 82020.0, 9000
763, chevrolet, 2014, 102500.0, 4200
764, chevrolet, 2019, 8150.0, 22500
765, chevrolet, 2019, 6159.0, 22600
766, chevrolet, 2019, 5938.0, 22600
767, chevrolet, 2019, 9019.0, 22500
768, chevrolet, 2018, 45836.0, 10200
769, chevrolet, 2016, 60215.0, 42700
770, chevrolet, 2015, 125507.0, 21200
771, chevrolet, 2016, 90944.0, 22700
772, chevrolet, 2015, 82785.0, 22000
773, chevrolet, 2014, 150525.0, 9600
774, chevrolet, 2013, 112267.0, 10500
775, chevrolet, 2013, 139394.0, 6700
776, chevrolet, 2013, 82543.0, 14200
777, chevrolet, 2019, 13532.0, 15500
778, chevrolet, 2018, 14751.0, 35100
779, chevrolet, 2018, 11150.0, 26300
780, chevrolet, 2016, 91248.0, 15700
781, chevrolet, 2016, 65336.0, 17600
782, chevrolet, 2016, 48974.0, 18600
783, chevrolet, 2016, 40011.0, 19100
784, chevrolet, 2019, 37444.0, 15200
785, chevrolet, 2019, 43199.0, 16100
786, chevrolet, 2019, 43589.0, 14800
787, chevrolet, 2019, 32870.0, 16700
788, chevrolet, 2019, 38826.0, 15300
789, chevrolet, 2019, 33739.0, 16500
790, chevrolet, 2019, 35309.0, 19600
791, chevrolet, 2019, 32248.0, 15200
792, chevrolet, 2019, 36165.0, 15000
793, chevrolet, 2019, 29922.0, 15500
794, chevrolet, 2019, 26848.0, 15700
795, chevrolet, 2019, 41163.0, 14800
796, chevrolet, 2017, 32856.0, 9200
797, chevrolet, 2017, 100315.0, 8200
798, chevrolet, 2013, 91638.0, 11400
799, chevrolet, 2015, 83173.0, 6500
800, chevrolet, 2014, 94356.0, 11500
801, chevrolet, 2015, 85792.0, 23800
802, chevrolet, 2014, 129068.0, 8900
803, chevrolet, 2019, 27665.0, 28300
804, chevrolet, 2019, 25427.0, 27300
805, chevrolet, 2013, 78198.0, 3500
806, chevrolet, 2020, 13886.0, 28300
807, chevrolet, 2019, 34538.0, 18300
